school_id,course
10,GEOL 570
10,GEOL 320
10,GEOL 270
10,GEOL 300
10,GEOL 180
10,GEOL 710
10,GEOL 620
10,GEOL 380
10,GEOL 140
10,GEOL 740
10,GEOL 280
10,GEOL 610
10,GEOL 790
10,GEOL 420
10,GEOL 650
10,GEOL 680
10,GEOL 590
10,GEOL 150
10,GEOL 190
10,GEOL 200
10,GEOL 360
10,GEOL 310
10,ASTRO 440
10,ASTRO 150
10,ASTRO 530
10,ASTRO 380
10,ASTRO 100
10,ASTRO 170
10,ASTRO 370
10,ASTRO 620
10,ASTRO 250
10,ASTRO 500
10,ASTRO 720
10,ASTRO 130
10,ASTRO 310
10,ASTRO 600
10,ASTRO 200
10,ASTRO 390
10,ASTRO 330
10,ASTRO 290
10,ASTRO 710
10,ASTRO 340
10,ASTRO 350
10,ASTRO 560
10,ASTRO 680
10,ASTRO 240
10,ASTRO 490
10,LATED 660
10,LATED 690
10,LATED 680
10,LATED 440
10,LATED 490
10,LATED 640
10,LATED 240
10,LATED 700
10,LATED 290
10,LATED 760
10,LATED 300
10,LATED 180
10,LATED 220
10,LATED 600
10,LATED 260
10,LATED 130
10,LATED 720
10,LATED 460
10,LATED 630
10,LATED 100
10,LATED 590
10,LATED 350
10,LATED 480
10,LATED 560
10,LATED 200
10,LATED 710
10,LATED 380
10,LATED 670
10,LATED 430
10,LATED 470
10,LATED 370
10,LATED 550
10,LATED 160
10,HMBIO 370
10,HMBIO 270
10,HMBIO 500
10,HMBIO 220
10,HMBIO 760
10,HMBIO 630
10,HMBIO 250
10,HMBIO 120
10,HMBIO 210
10,HMBIO 230
10,HMBIO 570
10,HMBIO 180
10,HMBIO 350
10,HMBIO 130
10,HMBIO 790
10,HMBIO 190
10,HMBIO 300
10,HMBIO 460
10,HMBIO 520
10,HMBIO 330
10,SPAN 600
10,SPAN 730
10,SPAN 620
10,SPAN 110
10,SPAN 490
10,SPAN 700
10,SPAN 780
10,SPAN 250
10,SPAN 530
10,SPAN 710
10,SPAN 480
10,SPAN 630
10,SPAN 680
10,SPAN 670
10,SPAN 120
10,SPAN 760
10,SPAN 410
10,SPAN 420
10,SPAN 310
10,SPAN 190
10,SPAN 290
10,SPAN 660
10,SPAN 440
10,SPAN 270
10,SPAN 160
10,SPAN 210
10,SPAN 550
10,SPAN 750
10,SPAN 650
10,EGN 660
10,EGN 310
10,EGN 520
10,EGN 750
10,EGN 610
10,EGN 580
10,EGN 780
10,EGN 460
10,EGN 740
10,EGN 590
10,EGN 360
10,EGN 570
10,EGN 490
10,EGN 650
10,EGN 270
10,EGN 790
10,EGN 260
10,EGN 340
10,EGN 530
10,EGN 230
10,EGN 240
10,EGN 720
10,EGN 710
10,EGN 450
10,EGN 150
10,EGN 410
10,EGN 390
10,EGN 550
10,EGN 600
10,EGN 140
10,EGN 380
10,EGN 730
10,EGN 770
10,DANC 550
10,DANC 340
10,DANC 150
10,DANC 710
10,DANC 470
10,DANC 490
10,DANC 280
10,DANC 640
10,DANC 630
10,DANC 610
10,DANC 740
10,DANC 460
10,DANC 670
10,DANC 100
10,DANC 310
10,DANC 780
10,DANC 690
10,DANC 260
10,DANC 400
10,DANC 370
10,DANC 590
10,DANC 620
10,DANC 380
10,DANC 320
10,POLSCI 630
10,POLSCI 470
10,POLSCI 270
10,POLSCI 250
10,POLSCI 770
10,POLSCI 490
10,POLSCI 360
10,POLSCI 520
10,POLSCI 420
10,POLSCI 180
10,POLSCI 120
10,POLSCI 720
10,POLSCI 110
10,POLSCI 740
10,POLSCI 280
10,POLSCI 570
10,POLSCI 560
10,POLSCI 230
10,POLSCI 460
10,POLSCI 590
10,POLSCI 620
10,POLSCI 220
10,POLSCI 170
10,POLSCI 130
10,PHYS 160
10,PHYS 120
10,PHYS 440
10,PHYS 750
10,PHYS 630
10,PHYS 300
10,PHYS 480
10,PHYS 710
10,PHYS 670
10,PHYS 520
10,PHYS 290
10,PHYS 780
10,PHYS 470
10,PHYS 140
10,PHYS 580
10,PHYS 690
10,PHYS 650
10,PHYS 540
10,PHYS 500
10,PHYS 170
10,PHYS 620
10,PHYS 600
10,PHYS 220
10,PHYS 530
10,PHYS 350
10,PHYS 150
10,PHYS 110
10,PHYS 610
10,PHYS 550
10,PHYS 720
10,PHYS 770
10,PHYS 430
10,PHYS 450
10,PHYS 370
10,PHYS 210
10,PHYS 660
10,PHYS 100
10,RUSS 160
10,RUSS 740
10,RUSS 440
10,RUSS 640
10,RUSS 690
10,RUSS 460
10,RUSS 580
10,RUSS 560
10,RUSS 670
10,RUSS 190
10,RUSS 240
10,RUSS 370
10,RUSS 350
10,RUSS 730
10,RUSS 480
10,RUSS 380
10,RUSS 330
10,RUSS 790
10,RUSS 760
10,RUSS 150
10,RUSS 450
10,RUSS 360
10,RUSS 320
10,RUSS 650
10,RUSS 430
10,RUSS 620
10,RUSS 600
10,RUSS 300
10,RUSS 410
10,RUSS 120
10,RUSS 590
10,RUSS 270
10,RUSS 610
10,RUSS 710
10,RUSS 280
10,RUSS 490
10,EDUC 360
10,EDUC 530
10,EDUC 290
10,EDUC 120
10,EDUC 680
10,EDUC 230
10,EDUC 320
10,EDUC 310
10,EDUC 300
10,EDUC 600
10,EDUC 520
10,EDUC 190
10,EDUC 400
10,EDUC 150
10,EDUC 160
10,EDUC 650
10,EDUC 390
10,EDUC 340
10,EDUC 500
10,EDUC 240
10,EDUC 690
10,EDUC 760
10,EDUC 200
10,EDUC 440
10,EDUC 750
10,EDUC 170
10,EDUC 640
10,EDUC 780
10,EDUC 580
10,EDUC 350
10,EDUC 720
10,EDUC 450
10,EDUC 140
10,EDUC 270
10,EDUC 540
10,EDUC 730
10,EDUC 220
10,EDUC 250
10,ANTH 350
10,ANTH 150
10,ANTH 610
10,ANTH 770
10,ANTH 520
10,ANTH 650
10,ANTH 250
10,ANTH 630
10,ANTH 410
10,ANTH 430
10,ANTH 580
10,ANTH 390
10,ANTH 290
10,ANTH 660
10,ANTH 220
10,ANTH 180
10,ANTH 210
10,ANTH 270
10,ANTH 690
10,ANTH 320
10,ANTH 620
10,ANTH 460
10,ANTH 310
10,ANTH 740
10,ANTH 120
10,ANTH 360
10,ANTH 200
10,PHILO 600
10,PHILO 430
10,PHILO 690
10,PHILO 360
10,PHILO 750
10,PHILO 420
10,PHILO 230
10,PHILO 790
10,PHILO 540
10,PHILO 140
10,PHILO 310
10,PHILO 290
10,PHILO 770
10,PHILO 610
10,PHILO 390
10,PHILO 660
10,PHILO 150
10,PHILO 550
10,PHILO 580
10,PHILO 730
10,PHILO 450
10,PHILO 460
10,PHILO 640
10,PHILO 780
10,PHILO 510
10,PHILO 560
10,PHILO 260
10,PHILO 340
10,PHILO 400
10,PHILO 630
10,PHILO 300
10,PHILO 380
10,PHILO 530
10,PHILO 170
10,PHILO 320
10,PHILO 500
10,PHILO 710
10,PHILO 350
10,BIOL 250
10,BIOL 580
10,BIOL 320
10,BIOL 630
10,BIOL 290
10,BIOL 460
10,BIOL 740
10,BIOL 730
10,BIOL 420
10,BIOL 600
10,BIOL 690
10,BIOL 340
10,BIOL 400
10,BIOL 490
10,BIOL 330
10,BIOL 110
10,BIOL 760
10,BIOL 230
10,BIOL 440
10,BIOL 700
10,BIOL 210
10,BIOL 710
10,BIOL 520
10,BIOL 480
10,BIOL 540
10,BIOL 350
10,BIOL 640
10,BIOL 570
10,BIOL 360
10,SPED 670
10,SPED 450
10,SPED 460
10,SPED 510
10,SPED 520
10,SPED 100
10,SPED 700
10,SPED 200
10,SPED 470
10,SPED 590
10,SPED 780
10,SPED 600
10,SPED 240
10,SPED 430
10,SPED 220
10,SPED 140
10,SPED 680
10,SPED 270
10,SPED 360
10,SPED 170
10,SPED 150
10,MLS 110
10,MLS 530
10,MLS 180
10,MLS 100
10,MLS 220
10,MLS 400
10,MLS 420
10,MLS 710
10,MLS 350
10,MLS 670
10,MLS 540
10,MLS 730
10,MLS 640
10,MLS 590
10,MLS 210
10,MLS 120
10,MLS 720
10,MLS 150
10,MLS 320
10,MLS 260
10,MLS 240
10,MLS 680
10,MLS 650
10,MLS 140
10,MLS 740
10,MLS 380
10,MLS 690
10,MLS 660
10,MLS 360
10,MLS 280
10,MLS 310
11,LAT 330
11,LAT 690
11,LAT 300
11,LAT 700
11,LAT 160
11,LAT 360
11,LAT 250
11,LAT 450
11,LAT 710
11,LAT 370
11,LAT 720
11,LAT 390
11,LAT 460
11,LAT 430
11,LAT 420
11,LAT 270
11,LAT 500
11,LAT 100
11,LAT 280
11,LAT 400
11,LAT 600
11,LAT 530
11,LAT 640
11,LAT 140
11,LAT 740
11,LAT 210
11,LAT 290
11,LAT 550
11,LAT 660
11,LAT 190
11,LAT 520
11,LAT 630
11,LAT 770
11,LAT 790
11,LAT 350
11,LAT 570
11,LAT 490
11,LAT 510
11,LAT 730
11,LAT 130
11,ART 400
11,ART 630
11,ART 190
11,ART 270
11,ART 700
11,ART 280
11,ART 650
11,ART 580
11,ART 750
11,ART 730
11,ART 770
11,ART 220
11,ART 600
11,ART 740
11,ART 760
11,ART 330
11,ART 420
11,ART 500
11,ART 780
11,ART 170
11,ART 570
11,ART 790
11,WGS 340
11,WGS 580
11,WGS 170
11,WGS 660
11,WGS 630
11,WGS 750
11,WGS 420
11,WGS 620
11,WGS 130
11,WGS 230
11,WGS 400
11,WGS 300
11,WGS 240
11,WGS 720
11,WGS 770
11,WGS 370
11,WGS 320
11,WGS 600
11,WGS 290
11,WGS 700
11,WGS 350
11,WGS 110
11,WGS 440
11,WGS 790
11,WGS 670
11,WGS 160
11,WGS 710
11,WGS 200
11,WGS 250
11,WGS 590
11,WGS 210
11,WGS 460
11,WGS 760
11,WGS 650
11,WGS 640
11,WGS 570
11,SPED 730
11,SPED 270
11,SPED 440
11,SPED 320
11,SPED 180
11,SPED 410
11,SPED 640
11,SPED 130
11,SPED 690
11,SPED 550
11,SPED 480
11,SPED 160
11,SPED 350
11,SPED 560
11,SPED 290
11,SPED 300
11,SPED 600
11,SPED 450
11,SPED 720
11,SPED 370
11,SPED 500
11,SPED 590
11,SPED 210
11,SPED 510
11,SPED 390
11,SPED 200
11,SPED 650
11,SPED 330
11,ITAL 780
11,ITAL 480
11,ITAL 450
11,ITAL 150
11,ITAL 200
11,ITAL 400
11,ITAL 290
11,ITAL 330
11,ITAL 690
11,ITAL 680
11,ITAL 440
11,ITAL 100
11,ITAL 660
11,ITAL 270
11,ITAL 760
11,ITAL 190
11,ITAL 130
11,ITAL 340
11,ITAL 570
11,ITAL 630
11,ITAL 730
11,ITAL 160
11,ITAL 590
11,ITAL 220
11,ITAL 750
11,ITAL 740
11,ITAL 390
11,ITAL 670
11,ITAL 640
11,ITAL 110
11,ITAL 360
11,ITAL 120
11,ITAL 700
11,ITAL 180
11,ITAL 560
11,ITAL 250
11,ITAL 770
11,ITAL 710
11,ITAL 460
11,HMBIO 580
11,HMBIO 300
11,HMBIO 340
11,HMBIO 360
11,HMBIO 100
11,HMBIO 190
11,HMBIO 740
11,HMBIO 350
11,HMBIO 720
11,HMBIO 500
11,HMBIO 530
11,HMBIO 450
11,HMBIO 160
11,HMBIO 140
11,HMBIO 650
11,HMBIO 620
11,HMBIO 600
11,HMBIO 700
11,HMBIO 110
11,HMBIO 430
11,HMBIO 410
11,HMBIO 730
11,SCI 540
11,SCI 790
11,SCI 730
11,SCI 140
11,SCI 780
11,SCI 560
11,SCI 360
11,SCI 440
11,SCI 480
11,SCI 220
11,SCI 760
11,SCI 630
11,SCI 340
11,SCI 150
11,SCI 100
11,SCI 130
11,SCI 490
11,SCI 160
11,SCI 680
11,SCI 170
11,SCI 640
11,SCI 330
11,POL 560
11,POL 740
11,POL 140
11,POL 630
11,POL 620
11,POL 500
11,POL 160
11,POL 510
11,POL 400
11,POL 580
11,POL 330
11,POL 700
11,POL 440
11,POL 310
11,POL 280
11,POL 770
11,POL 410
11,POL 250
11,POL 600
11,POL 550
11,POL 710
11,POL 750
11,POL 150
11,POL 570
11,POL 520
11,SPAN 260
11,SPAN 110
11,SPAN 140
11,SPAN 430
11,SPAN 440
11,SPAN 750
11,SPAN 470
11,SPAN 310
11,SPAN 760
11,SPAN 150
11,SPAN 170
11,SPAN 700
11,SPAN 620
11,SPAN 380
11,SPAN 720
11,SPAN 790
11,SPAN 230
11,SPAN 270
11,SPAN 190
11,SPAN 220
11,SPAN 640
11,SPAN 730
11,SPAN 570
11,SPAN 480
11,SPAN 560
11,SPAN 300
11,SPAN 740
11,SPAN 130
11,SPAN 510
11,SPAN 390
11,SPAN 590
11,SPAN 550
11,SPAN 370
11,SPAN 490
11,SPAN 290
11,SPAN 120
11,GEOL 330
11,GEOL 340
11,GEOL 470
11,GEOL 740
11,GEOL 430
11,GEOL 120
11,GEOL 480
11,GEOL 250
11,GEOL 200
11,GEOL 390
11,GEOL 500
11,GEOL 730
11,GEOL 600
11,GEOL 450
11,GEOL 360
11,GEOL 290
11,GEOL 690
11,GEOL 260
11,GEOL 550
11,GEOL 230
11,GEOL 780
11,GEOL 750
11,GEOL 590
11,GEOL 460
11,GEOL 240
11,GEOL 190
11,GEOL 410
11,GEOL 210
11,GEOL 160
11,GEOL 620
11,GEOL 510
11,GEOL 540
11,GEOL 630
11,GEOL 440
11,GEOL 310
11,GEOL 680
11,GEOL 580
11,GEOL 660
11,HUM 600
11,HUM 170
11,HUM 160
11,HUM 440
11,HUM 740
11,HUM 430
11,HUM 140
11,HUM 510
11,HUM 560
11,HUM 100
11,HUM 580
11,HUM 480
11,HUM 530
11,HUM 360
11,HUM 260
11,HUM 790
11,HUM 270
11,HUM 450
11,HUM 180
11,HUM 310
11,HUM 540
11,HUM 200
11,HUM 280
11,HUM 670
11,HUM 770
11,HUM 550
11,HUM 330
11,HUM 660
11,HUM 230
11,HUM 490
11,HUM 730
11,HUM 220
11,HUM 680
11,HUM 760
11,HUM 320
11,HUM 420
11,JPN 400
11,JPN 710
11,JPN 230
11,JPN 260
11,JPN 100
11,JPN 360
11,JPN 600
11,JPN 170
11,JPN 200
11,JPN 580
11,JPN 290
11,JPN 530
11,JPN 130
11,JPN 670
11,JPN 740
11,JPN 390
11,JPN 450
11,JPN 110
11,JPN 750
11,JPN 490
11,JPN 650
11,JPN 270
11,JPN 760
11,FREN 400
11,FREN 630
11,FREN 180
11,FREN 770
11,FREN 360
11,FREN 260
11,FREN 780
11,FREN 750
11,FREN 490
11,FREN 130
11,FREN 530
11,FREN 100
11,FREN 220
11,FREN 730
11,FREN 660
11,FREN 340
11,FREN 470
11,FREN 790
11,FREN 580
11,FREN 330
11,FREN 430
11,FREN 210
11,FREN 230
11,FREN 250
11,FREN 110
11,FREN 500
11,FREN 690
11,FREN 320
11,FREN 440
11,FREN 390
11,FREN 170
11,FREN 350
11,FREN 450
11,FREN 190
11,FREN 200
11,FREN 710
11,FREN 480
11,FREN 410
11,FREN 150
11,TRNS 390
11,TRNS 170
11,TRNS 420
11,TRNS 380
11,TRNS 470
11,TRNS 670
11,TRNS 310
11,TRNS 540
11,TRNS 190
11,TRNS 700
11,TRNS 370
11,TRNS 120
11,TRNS 740
11,TRNS 210
11,TRNS 250
11,TRNS 680
11,TRNS 200
11,TRNS 780
11,TRNS 260
11,TRNS 240
11,TRNS 590
11,TRNS 450
11,TRNS 140
11,TRNS 520
11,TRNS 150
11,TRNS 320
11,TRNS 550
11,TRNS 610
11,TRNS 220
11,TRNS 770
11,TRNS 640
11,TRNS 160
11,TRNS 600
11,TRNS 350
11,TRNS 570
11,TRNS 580
11,TRNS 620
11,DANC 480
11,DANC 130
11,DANC 720
11,DANC 670
11,DANC 200
11,DANC 680
11,DANC 210
11,DANC 320
11,DANC 360
11,DANC 160
11,DANC 520
11,DANC 310
11,DANC 150
11,DANC 650
11,DANC 280
11,DANC 460
11,DANC 710
11,DANC 600
11,DANC 350
11,DANC 140
11,DANC 390
11,ANTH 250
11,ANTH 100
11,ANTH 330
11,ANTH 600
11,ANTH 150
11,ANTH 440
11,ANTH 580
11,ANTH 140
11,ANTH 730
11,ANTH 300
11,ANTH 130
11,ANTH 650
11,ANTH 510
11,ANTH 760
11,ANTH 370
11,ANTH 180
11,ANTH 450
11,ANTH 230
11,ANTH 540
11,ANTH 660
11,ANTH 610
11,ANTH 240
11,ANTH 700
11,ANTH 640
11,ANTH 770
11,ANTH 530
11,ANTH 390
11,ANTH 160
11,ANTH 360
11,ANTH 410
11,ANTH 750
11,ANTH 210
11,ANTH 400
11,ANTH 490
11,ANTH 480
11,STAT 390
11,STAT 470
11,STAT 180
11,STAT 190
11,STAT 580
11,STAT 150
11,STAT 450
11,STAT 750
11,STAT 380
11,STAT 650
11,STAT 680
11,STAT 200
11,STAT 170
11,STAT 570
11,STAT 240
11,STAT 670
11,STAT 160
11,STAT 590
11,STAT 440
11,STAT 540
11,STAT 710
11,STAT 400
11,STAT 720
11,STAT 530
11,STAT 120
11,STAT 500
11,STAT 770
11,STAT 300
11,STAT 640
11,STAT 730
11,STAT 510
11,STAT 760
11,STAT 620
11,STAT 430
11,STAT 630
11,STAT 520
11,STAT 460
11,STAT 790
11,STAT 780
11,PSYCH 640
11,PSYCH 210
11,PSYCH 510
11,PSYCH 120
11,PSYCH 540
11,PSYCH 140
11,PSYCH 380
11,PSYCH 780
11,PSYCH 200
11,PSYCH 300
11,PSYCH 130
11,PSYCH 670
11,PSYCH 290
11,PSYCH 410
11,PSYCH 520
11,PSYCH 170
11,PSYCH 740
11,PSYCH 450
11,PSYCH 560
11,PSYCH 570
11,PSYCH 600
11,PSYCH 310
11,PSYCH 770
11,PSYCH 720
11,PSYCH 730
11,PSYCH 240
11,PSYCH 790
11,PSYCH 550
11,PSYCH 620
11,PSYCH 750
11,PSYCH 320
11,PSYCH 480
11,PSYCH 280
11,LATED 750
11,LATED 400
11,LATED 110
11,LATED 160
11,LATED 320
11,LATED 740
11,LATED 790
11,LATED 660
11,LATED 250
11,LATED 630
11,LATED 620
11,LATED 610
11,LATED 580
11,LATED 600
11,LATED 700
11,LATED 340
11,LATED 270
11,LATED 540
11,LATED 420
11,LATED 220
11,LATED 170
11,LATED 370
11,LATED 590
11,LATED 390
11,LATED 430
11,LATED 260
11,HIST 330
11,HIST 610
11,HIST 420
11,HIST 350
11,HIST 770
11,HIST 700
11,HIST 670
11,HIST 300
11,HIST 750
11,HIST 200
11,HIST 190
11,HIST 780
11,HIST 210
11,HIST 380
11,HIST 110
11,HIST 180
11,HIST 370
11,HIST 100
11,HIST 150
11,HIST 590
11,HIST 130
11,HIST 490
11,HIST 710
11,HIST 480
11,HIST 450
11,HIST 460
11,HIST 470
11,HIST 640
11,HIST 540
11,HIST 790
11,HIST 680
11,HIST 220
11,HIST 600
11,HIST 570
11,SOSCI 480
11,SOSCI 430
11,SOSCI 270
11,SOSCI 460
11,SOSCI 100
11,SOSCI 660
11,SOSCI 540
11,SOSCI 410
11,SOSCI 360
11,SOSCI 390
11,SOSCI 110
11,SOSCI 340
11,SOSCI 510
11,SOSCI 440
11,SOSCI 120
11,SOSCI 160
11,SOSCI 180
11,SOSCI 530
11,SOSCI 300
11,SOSCI 170
11,SOSCI 680
11,SOSCI 400
11,SOSCI 150
11,SOSCI 330
11,SOSCI 650
11,SOSCI 790
11,SOSCI 590
11,SOSCI 500
11,SOSCI 260
11,SOSCI 380
11,URBN 240
11,URBN 560
11,URBN 750
11,URBN 380
11,URBN 720
11,URBN 620
11,URBN 760
11,URBN 310
11,URBN 590
11,URBN 350
11,URBN 770
11,URBN 440
11,URBN 230
11,URBN 680
11,URBN 460
11,URBN 630
11,URBN 160
11,URBN 700
11,URBN 430
11,URBN 360
11,URBN 600
11,URBN 130
11,URBN 650
11,URBN 400
11,URBN 300
11,URBN 420
11,URBN 170
11,URBN 260
11,URBN 480
11,URBN 180
11,URBN 120
11,URBN 640
11,URBN 710
11,URBN 660
11,URBN 290
11,URBN 730
11,URBN 210
11,ECON 310
11,ECON 570
11,ECON 330
11,ECON 290
11,ECON 700
11,ECON 500
11,ECON 460
11,ECON 470
11,ECON 240
11,ECON 730
11,ECON 390
11,ECON 130
11,ECON 260
11,ECON 170
11,ECON 340
11,ECON 510
11,ECON 640
11,ECON 740
11,ECON 140
11,ECON 590
11,ECON 100
11,ECON 250
11,ECON 320
11,ECON 360
11,ECON 540
11,ECON 610
11,ECON 690
11,ECON 150
11,ECON 760
11,ECON 530
11,ECON 420
11,ECON 410
11,ECON 220
11,ECON 710
11,ECON 200
11,ECON 520
11,ECON 720
11,EGN 170
11,EGN 640
11,EGN 630
11,EGN 200
11,EGN 710
11,EGN 420
11,EGN 400
11,EGN 130
11,EGN 350
11,EGN 100
11,EGN 550
11,EGN 150
11,EGN 190
11,EGN 250
11,EGN 460
11,EGN 490
11,EGN 230
11,EGN 470
11,EGN 510
11,EGN 120
11,EGN 790
11,EGN 330
11,EGN 580
11,EGN 620
11,EGN 570
11,EGN 180
11,EGN 260
11,EGN 240
11,EGN 340
11,EGN 210
11,EGN 670
11,EGN 390
11,EGN 500
11,EGN 560
11,EGN 140
11,EGN 540
11,GRMN 560
11,GRMN 480
11,GRMN 780
11,GRMN 450
11,GRMN 530
11,GRMN 460
11,GRMN 170
11,GRMN 400
11,GRMN 230
11,GRMN 330
11,GRMN 180
11,GRMN 570
11,GRMN 380
11,GRMN 340
11,GRMN 270
11,GRMN 680
11,GRMN 740
11,GRMN 250
11,GRMN 750
11,GRMN 410
11,GRMN 580
11,JEWS 780
11,JEWS 120
11,JEWS 430
11,JEWS 460
11,JEWS 590
11,JEWS 670
11,JEWS 340
11,JEWS 730
11,JEWS 700
11,JEWS 150
11,JEWS 480
11,JEWS 420
11,JEWS 560
11,JEWS 770
11,JEWS 600
11,JEWS 500
11,JEWS 290
11,JEWS 790
11,JEWS 400
11,JEWS 240
11,JEWS 740
11,JEWS 660
11,JEWS 210
11,JEWS 650
11,JEWS 200
11,JEWS 190
11,JEWS 620
11,JEWS 310
11,JEWS 640
11,JEWS 570
11,JEWS 510
11,JEWS 110
11,JEWS 330
11,JEWS 230
11,JEWS 470
11,CHIN 110
11,CHIN 670
11,CHIN 270
11,CHIN 750
11,CHIN 320
11,CHIN 660
11,CHIN 220
11,CHIN 700
11,CHIN 630
11,CHIN 340
11,CHIN 550
11,CHIN 380
11,CHIN 180
11,CHIN 350
11,CHIN 360
11,CHIN 470
11,CHIN 120
11,CHIN 760
11,CHIN 540
11,CHIN 230
11,CHIN 740
11,CHIN 780
11,BUS 570
11,BUS 710
11,BUS 130
11,BUS 650
11,BUS 180
11,BUS 580
11,BUS 560
11,BUS 160
11,BUS 390
11,BUS 740
11,BUS 420
11,BUS 350
11,BUS 270
11,BUS 410
11,BUS 690
11,BUS 480
11,BUS 450
11,BUS 380
11,BUS 150
11,BUS 730
11,ENGL 610
11,ENGL 640
11,ENGL 450
11,ENGL 230
11,ENGL 290
11,ENGL 500
11,ENGL 130
11,ENGL 240
11,ENGL 200
11,ENGL 670
11,ENGL 740
11,ENGL 770
11,ENGL 310
11,ENGL 750
11,ENGL 560
11,ENGL 210
11,ENGL 540
11,ENGL 620
11,ENGL 680
11,ENGL 790
11,ENGL 720
11,ENGL 460
11,ENGL 700
11,ENGL 400
11,ENGL 190
11,ENGL 250
11,PORTG 290
11,PORTG 340
11,PORTG 540
11,PORTG 100
11,PORTG 450
11,PORTG 690
11,PORTG 260
11,PORTG 520
11,PORTG 370
11,PORTG 380
11,PORTG 120
11,PORTG 770
11,PORTG 670
11,PORTG 550
11,PORTG 620
11,PORTG 310
11,PORTG 650
11,PORTG 220
11,PORTG 740
11,PORTG 250
11,PORTG 350
11,PORTG 790
11,PHILO 250
11,PHILO 480
11,PHILO 150
11,PHILO 590
11,PHILO 470
11,PHILO 140
11,PHILO 100
11,PHILO 360
11,PHILO 430
11,PHILO 530
11,PHILO 630
11,PHILO 170
11,PHILO 270
11,PHILO 520
11,PHILO 450
11,PHILO 130
11,PHILO 190
11,PHILO 770
11,PHILO 240
11,PHILO 390
11,PHILO 110
11,PHILO 580
11,PHILO 330
11,PHILO 680
11,PHILO 200
11,PHILO 780
11,PHILO 620
11,PHILO 730
11,PHILO 790
11,PHILO 460
11,PHILO 220
11,PHILO 120
11,PHILO 180
11,PHILO 350
11,PHILO 160
11,PHILO 380
11,PHILO 280
11,PHILO 540
11,PHILO 510
11,PHILO 410
11,BIOL 120
11,BIOL 480
11,BIOL 450
11,BIOL 170
11,BIOL 270
11,BIOL 660
11,BIOL 140
11,BIOL 430
11,BIOL 550
11,BIOL 180
11,BIOL 280
11,BIOL 690
11,BIOL 760
11,BIOL 500
11,BIOL 260
11,BIOL 380
11,BIOL 310
11,BIOL 400
11,BIOL 770
11,BIOL 790
11,BIOL 250
11,BIOL 580
11,BIOL 160
11,BIOL 460
11,BIOL 570
11,LING 490
11,LING 310
11,LING 530
11,LING 570
11,LING 420
11,LING 140
11,LING 740
11,LING 350
11,LING 560
11,LING 160
11,LING 480
11,LING 250
11,LING 550
11,LING 290
11,LING 470
11,LING 280
11,LING 790
11,LING 680
11,LING 690
11,LING 150
11,LING 320
11,LING 190
11,LING 710
11,LING 630
11,LING 510
11,LING 600
11,LING 230
11,LING 660
11,LING 240
11,LING 370
11,LING 750
11,LING 610
11,LING 720
11,LING 760
11,LING 700
11,ARB 190
11,ARB 690
11,ARB 680
11,ARB 340
11,ARB 650
11,ARB 330
11,ARB 500
11,ARB 120
11,ARB 150
11,ARB 210
11,ARB 490
11,ARB 720
11,ARB 450
11,ARB 220
11,ARB 280
11,ARB 770
11,ARB 670
11,ARB 540
11,ARB 400
11,ARB 300
11,ARB 550
11,ARB 430
11,GRK 570
11,GRK 650
11,GRK 420
11,GRK 170
11,GRK 520
11,GRK 180
11,GRK 360
11,GRK 430
11,GRK 190
11,GRK 700
11,GRK 460
11,GRK 530
11,GRK 310
11,GRK 720
11,GRK 670
11,GRK 150
11,GRK 590
11,GRK 560
11,GRK 330
11,GRK 510
11,GRK 470
11,GRK 140
11,GRK 550
11,GRK 340
11,GRK 600
11,GRK 760
11,GRK 260
11,GRK 380
11,GRK 300
11,GRK 390
11,GRK 160
11,GRK 130
11,ACC 660
11,ACC 130
11,ACC 450
11,ACC 600
11,ACC 710
11,ACC 550
11,ACC 430
11,ACC 610
11,ACC 640
11,ACC 220
11,ACC 540
11,ACC 680
11,ACC 700
11,ACC 370
11,ACC 170
11,ACC 280
11,ACC 310
11,ACC 470
11,ACC 390
11,ACC 720
11,ACC 790
11,ACC 180
11,ACC 620
11,ACC 500
11,ACC 630
11,ACC 200
11,ACC 580
11,ACC 530
11,ACC 320
11,ACC 520
11,ACC 240
11,ACC 340
11,ACC 360
11,ACC 760
11,ACC 420
11,ACC 110
11,ACC 490
11,MUSC 130
11,MUSC 460
11,MUSC 430
11,MUSC 420
11,MUSC 310
11,MUSC 610
11,MUSC 400
11,MUSC 550
11,MUSC 200
11,MUSC 470
11,MUSC 440
11,MUSC 730
11,MUSC 720
11,MUSC 790
11,MUSC 560
11,MUSC 410
11,MUSC 640
11,MUSC 260
11,MUSC 600
11,MUSC 570
11,MUSC 300
11,MUSC 150
11,MUSC 500
11,MUSC 380
11,MUSC 230
11,MEDIA 670
11,MEDIA 390
11,MEDIA 520
11,MEDIA 300
11,MEDIA 430
11,MEDIA 580
11,MEDIA 180
11,MEDIA 460
11,MEDIA 150
11,MEDIA 350
11,MEDIA 290
11,MEDIA 550
11,MEDIA 270
11,MEDIA 340
11,MEDIA 380
11,MEDIA 510
11,MEDIA 650
11,MEDIA 260
11,MEDIA 400
11,MEDIA 100
11,MEDIA 690
11,MEDIA 470
11,MEDIA 360
11,MEDIA 370
11,MEDIA 640
11,MEDIA 320
11,MEDIA 240
11,MEDIA 630
11,MEDIA 310
11,MEDIA 780
11,MEDIA 660
