FacultyId,DeptId,Year
2319,9,2017
2319,247,2017
2320,91,2003
2320,569,2013
2321,421,2018
2322,193,2016
2323,273,2010
2324,561,2014
2324,68,2018
2324,611,2018
2324,496,2018
2325,18,2020
2325,141,2020
2325,428,2018
2325,766,2020
2326,11,2012
2326,270,2010
2326,420,2012
2326,530,2017
2326,355,2013
2326,114,2016
2327,644,2020
2328,261,2020
2328,420,2019
2328,431,2018
2329,106,2014
2329,343,2014
2329,276,2001
2329,695,2013
2329,668,2002
2330,567,2010
2330,729,2002
2330,730,2007
2330,421,2018
2330,582,2018
2330,226,2001
2331,767,2017
2331,626,2020
2332,820,2015
2332,233,2014
2332,407,2012
2333,511,2014
2333,756,2016
2334,492,2020
2334,585,2004
2335,222,2013
2335,253,2019
2336,629,2017
2336,713,2008
2336,364,2009
2336,200,2009
2336,507,2002
2336,39,2010
2337,756,2019
2337,412,2012
2337,105,2012
2337,602,2008
2337,452,2012
2337,587,2009
2338,346,2013
2338,790,2013
2338,376,2017
2338,603,2016
2338,135,2019
2339,176,1992
2339,39,2005
2340,674,1999
2340,693,2012
2340,814,2006
2340,427,2002
2341,507,2019
2341,775,2009
2341,628,2010
2341,115,2018
2342,282,2010
2342,400,2010
2342,372,2017
2342,325,2007
2342,322,2010
2342,389,2008
2343,264,2009
2343,68,2017
2343,766,2008
2343,71,2008
2344,523,2017
2345,137,2020
2346,539,2003
2346,690,2007
2346,28,2001
2346,79,2018
2346,597,2015
2347,359,2000
2347,310,2005
2347,226,1997
2347,554,2017
2347,390,2010
2348,94,2019
2349,369,2012
2349,629,2006
2350,176,1990
2350,112,2015
2351,749,2018
2351,474,2010
2352,607,1997
2352,22,2009
2352,485,2006
2353,313,2019
2353,694,2019
2354,331,1997
2354,340,1994
2354,406,2004
2354,495,2010
2354,270,2018
2354,205,2014
2355,131,2019
2355,553,2020
2355,796,2020
2355,423,2018
2355,564,2020
2355,204,2018
2356,634,1998
2356,668,2001
2356,562,2004
2356,173,2009
2356,40,2000
2356,139,2008
2357,266,2017
2357,332,2005
2357,379,2001
2357,202,1998
2358,351,2016
2358,230,2016
2358,696,2013
2359,15,2003
2359,490,2003
2359,591,2020
2359,605,2010
2359,314,2009
2360,207,2009
2360,144,2004
2360,644,2019
2360,434,2003
2360,492,2019
2361,414,2006
2361,357,1999
2362,567,2020
2362,491,2019
2363,615,2018
2364,763,2015
2364,728,2012
2364,408,2017
2364,543,2013
2364,161,2017
2364,576,2013
2365,247,2019
2365,47,2015
2366,600,1998
2366,587,2008
2366,169,2011
2367,809,2013
2367,779,2010
2368,168,2000
2369,749,2018
2370,45,2016
2370,572,2020
2370,241,2017
2370,522,2018
2371,325,2011
2371,610,1996
2371,120,2011
2371,99,2007
2371,211,2014
2372,358,2006
2372,284,2008
2372,430,2019
2372,58,2018
2372,181,2004
2373,286,2011
2373,389,2010
2373,369,2007
2374,411,2020
2374,446,2019
2375,246,1993
2375,205,1998
2375,614,1995
2375,138,2006
2375,469,1995
2375,792,1999
2376,95,2016
2376,568,2015
2376,776,2015
2376,482,2014
2376,592,2012
2376,269,2013
2377,779,2015
2377,295,2012
2377,245,2010
2378,53,2000
2378,507,2008
2378,667,2013
2378,350,2004
2378,271,2007
2378,428,2007
2379,521,2002
2379,366,2003
2379,724,2009
2380,697,2015
2381,4,1997
2381,641,1999
2381,685,2020
2382,92,2019
2382,385,2016
2382,831,2015
2382,443,2015
2382,213,2019
2382,12,2015
2383,402,2019
2383,623,2010
2384,660,2020
2384,18,2019
2384,3,2018
2384,717,2020
2385,698,2016
2385,225,2015
2385,145,2015
2385,606,2018
2386,52,2017
2386,527,2018
2386,160,2017
2386,389,2018
2386,629,2020
2386,812,2018
2387,30,2020
2387,262,2016
2387,277,2019
2387,673,2013
2388,834,2014
2388,727,2014
2388,417,2016
2388,557,2014
2389,786,2015
2389,18,2014
2389,8,2020
2389,596,2016
2389,73,2020
2390,636,1996
2390,285,2015
2391,109,2019
2391,233,2014
2392,628,1990
2392,233,1991
2393,424,2004
2393,254,2014
2393,152,2017
2393,784,2019
2394,360,2020
2394,518,2018
2394,656,2019
2394,321,2020
2394,106,2020
2394,730,2020
2395,576,1998
2396,661,2018
2396,409,2018
2396,462,2018
2396,273,2020
2396,691,2019
2397,785,2003
2398,393,1998
2398,547,2000
2398,477,2017
2399,322,2018
2399,299,2018
2399,69,2020
2399,71,2006
2400,141,2019
2400,272,2004
2401,591,2007
2401,424,2015
2401,120,2010
2402,388,2004
2402,595,2016
2402,139,2013
2403,818,2012
2404,717,2005
2404,66,2007
2404,240,2009
2404,113,2016
2405,683,1996
2405,416,1998
2405,311,1991
2406,717,2014
2406,129,2010
2406,622,2017
2407,181,2005
2407,706,2006
2407,511,2017
2407,794,2010
2408,679,2007
2408,543,2016
2409,242,2020
2409,748,2017
2409,451,2017
2409,306,2020
2409,15,2020
2410,499,2019
2410,747,2020
2410,249,2020
2410,479,2019
2411,738,2017
2412,316,2020
2412,389,2016
2413,265,2011
2414,829,2016
2414,180,2012
2414,556,2008
2414,192,2004
2414,8,2007
2415,276,2017
2415,142,2016
2415,92,2014
2415,109,2018
2415,312,2015
2416,532,1993
2416,164,2003
2416,145,2020
2416,239,2008
2417,1,2020
2418,88,2019
2418,345,2018
2418,811,2006
2419,34,2017
2419,497,2018
2419,167,2019
2419,330,2018
2420,410,2008
2421,561,2010
2421,281,2018
2421,445,2005
2421,235,2020
2421,548,2019
2422,342,2015
2422,207,2017
2422,312,2019
2423,538,2014
2423,300,2016
2423,10,2004
2423,818,2011
2424,193,2011
2424,677,2017
2424,207,2018
2424,132,2018
2424,316,2009
2424,578,2020
2425,647,2014
2425,575,2006
2425,520,2013
2425,735,2004
2425,555,2004
2426,92,2019
2426,9,2019
2426,166,2006
2426,751,2010
2427,690,2014
2427,366,2020
2427,222,2015
2427,638,2014
2427,708,2014
2427,618,2018
2428,112,2012
2428,353,2020
2428,428,2020
2428,762,2014
2428,705,2004
2429,770,2007
2429,785,2018
2429,796,2007
2429,582,2002
2429,267,2009
2429,516,2005
2430,600,2002
2431,145,2019
2431,807,2002
2431,259,2016
2431,311,2017
2431,185,1999
2431,12,2017
2432,729,2006
2432,186,2005
2432,250,2003
2432,232,2005
2433,314,2018
2433,480,2019
2433,633,2018
2433,383,2018
2433,63,2020
2433,374,2020
2434,521,2018
2434,134,2006
2434,313,2016
2435,161,2009
2435,121,2015
2435,200,2018
2435,202,2014
2436,549,2018
2436,240,2018
2436,15,2009
2436,163,2012
2437,622,2018
2438,334,2018
2438,814,2019
2438,546,2018
2438,537,2019
2438,667,2020
2438,157,2020
2439,399,2019
2439,590,2013
2439,561,2019
2439,203,2019
2440,331,2017
2440,466,2019
2440,664,2020
2440,815,2013
2440,200,2020
2441,24,2012
2442,185,1993
2443,512,2009
2443,780,2015
2443,723,2005
2443,286,2015
2444,298,2016
2444,800,2017
2444,301,2013
2444,147,2014
2444,361,2015
2445,678,2016
2445,246,2010
2445,507,2019
2446,456,2010
2446,237,2017
2446,74,2005
2446,23,2007
2446,86,2018
2447,771,2017
2447,761,2017
2447,236,2011
2447,814,2012
2447,264,2011
2447,206,2020
2448,461,2020
2448,250,2018
2448,17,2020
2448,456,2020
2449,777,2019
2449,569,2007
2449,38,1997
2449,719,2004
2450,773,2011
2451,226,2005
2451,215,2001
2451,829,2016
2451,112,2012
2451,314,2015
2451,642,2009
2452,631,2020
2452,791,2020
2452,796,2020
2452,64,2020
2452,352,2020
2453,540,2006
2454,661,2012
2454,445,2016
2454,453,2010
2454,29,2016
2455,9,2011
2455,245,2014
2455,764,2005
2455,788,2012
2455,594,2003
2456,734,2016
2456,19,2016
2457,74,1998
2458,657,2019
2458,533,2012
2458,579,2013
2458,241,2020
2458,28,2012
2459,36,2020
2459,634,2020
2459,532,2018
2459,344,2014
2460,142,1999
2460,413,2009
2460,232,2002
2460,744,2004
2460,453,2011
2460,21,2012
2461,492,2015
2462,155,2015
2462,194,2013
2462,630,2016
2462,507,2016
2462,658,2017
2463,721,2016
2463,165,2016
2464,634,2020
2464,546,2019
2464,806,2020
2464,84,2019
2464,503,2019
2465,596,2010
2465,726,2011
2465,440,2009
2465,355,2020
2466,151,2016
2467,569,2003
2467,594,1997
2467,26,2003
2467,383,2010
2467,767,2007
2467,157,2002
2468,812,2016
2468,132,2019
2468,266,2014
2468,571,2020
2468,696,2016
2468,417,2020
2469,677,2006
2469,381,2008
2469,89,2018
2469,465,2017
2470,230,2009
2471,341,2009
2471,233,1997
2471,437,2014
2471,306,2002
2471,98,1994
2472,240,2003
2472,268,1996
2473,606,2019
2473,791,2010
2473,540,2013
2473,473,2009
2473,801,2008
2474,453,2013
2475,403,2013
2475,288,2016
2476,74,2003
2476,431,2020
2476,700,2012
2476,122,2006
2477,307,1993
2477,436,2007
2477,269,2018
2478,33,2008
2478,224,2014
2478,376,2006
2479,382,2020
2479,576,2020
2479,657,2020
2479,504,2020
2479,605,2020
2479,459,2020
2480,643,2015
2480,711,2013
2480,193,2009
2480,138,2004
2480,831,2010
2480,337,2016
2481,428,2001
2481,353,2008
2481,468,1994
2482,2,2006
2482,420,2007
2482,21,2017
2482,742,2000
2482,383,2005
2483,40,2000
2483,163,1994
2484,36,2015
2484,244,2011
2484,728,2014
2484,31,2017
2485,16,1999
2485,381,2017
2485,114,2011
2486,133,2010
2487,774,2006
2487,83,2016
2488,672,2019
2488,776,1997
2488,330,2006
2488,421,1995
2488,73,2016
2488,168,2001
2489,443,2007
2489,666,2012
2489,230,2017
2490,191,2006
2490,361,2013
2490,307,2012
2490,180,2011
2490,692,2018
2491,556,2015
2491,584,2018
2491,421,2020
2491,583,2017
2491,508,2019
2492,741,2009
2493,701,2018
2494,777,2010
2494,198,2012
2495,89,2020
2495,779,2020
2495,113,2018
2496,363,2018
2496,158,2017
2496,640,2016
2496,296,2019
2496,547,2020
2497,221,2015
2497,561,2002
2497,219,2008
2498,799,1998
2499,442,2018
2499,491,2011
2500,770,2007
2500,560,2015
2500,126,2020
2500,674,2008
2501,370,2019
2501,597,2019
2501,281,2015
2501,565,2016
2501,173,2016
2501,36,2017
2502,1,2017
2502,197,2010
2502,128,2011
2502,521,2003
2502,423,2002
2503,332,2011
2504,266,2000
2504,302,2010
2504,367,2004
2505,767,2020
2505,135,2020
2505,549,2020
2505,269,2020
2505,381,2020
2506,797,2011
2506,172,2000
2507,514,2003
2507,178,2014
2507,633,2004
2507,589,2013
2507,375,2020
2507,567,2004
2508,6,2018
2508,138,2018
2508,52,2019
2508,279,2018
2508,388,2017
2508,770,2018
2509,443,2020
2509,684,2003
2509,2,2001
2509,257,1998
2509,808,1996
2510,298,2013
2510,309,2001
2510,704,2002
2510,330,2007
2511,290,2014
2512,570,2010
2512,228,2020
2512,154,2008
2512,709,2015
2512,781,2018
2513,538,2018
2513,458,2015
2514,116,1990
2514,588,2009
2514,706,1994
2514,193,1998
2515,637,2017
2515,481,2019
2515,375,2015
2515,418,2015
2515,333,2017
2515,536,2018
2516,245,2019
2517,175,2003
2517,215,2015
2517,293,2011
2517,571,2012
2518,248,2012
2518,648,2015
2518,544,2009
2519,216,2017
2519,127,2014
2519,484,2019
2519,646,2014
2519,557,2014
2519,807,2019
2520,317,2020
2520,387,2017
2520,194,2019
2520,795,2020
2520,661,2017
2521,98,2020
2521,812,2020
2521,294,2019
2522,313,2008
2522,142,1995
2522,509,2007
2522,1,2005
2523,300,2013
2523,651,2011
2523,742,2018
2523,74,2015
2524,190,2008
2524,583,2016
2524,759,2017
2525,765,2020
2526,345,2004
2526,248,2015
2526,481,2018
2526,774,2005
2527,653,2017
2527,276,2015
2528,535,2000
2528,152,2013
2528,26,2011
2528,253,2017
2528,588,2009
2528,285,2016
2529,751,2002
2530,581,2007
2530,97,1997
2530,63,2016
2531,539,2013
2531,76,2014
2531,565,2007
2531,582,2020
2531,535,2011
2532,731,2004
2532,72,2005
2532,500,2012
2533,649,1999
2534,790,2017
2534,23,2014
2534,471,2013
2534,158,2015
2534,331,2012
2535,138,1996
2536,592,2020
2536,409,2020
2536,257,2020
2536,368,2020
2536,164,2020
2536,540,2020
2537,777,2001
2537,207,2003
2537,213,2009
2537,474,2005
2537,677,1999
2537,571,2019
2538,661,2016
2538,705,2014
2538,405,2011
2538,373,2019
2539,78,2011
2539,788,2005
2539,650,2020
2539,158,1996
2540,761,2015
2540,20,2018
2540,201,2020
2541,399,2019
2542,410,2012
2542,719,2012
2543,683,1999
2543,478,2004
2543,221,2000
2544,78,2004
2544,288,1998
2544,552,1998
2544,238,2003
2545,287,2019
2545,349,2019
2545,491,2019
2546,750,2017
2546,442,2014
2546,511,2013
2546,18,2020
2546,473,2017
2547,122,2016
2547,301,1999
2548,803,2016
2548,16,2014
2548,368,2011
2548,184,2009
2548,114,2018
2549,542,2015
2550,261,2002
2550,417,1991
2551,106,2013
2551,21,2018
2551,755,2012
2552,532,2020
2552,811,2020
2552,175,2018
2553,34,2019
2554,102,1993
2554,523,1996
2555,761,2001
2555,376,2002
2555,238,2020
2556,797,2017
2556,138,2017
2557,623,2017
2557,825,2017
2557,370,2020
2557,62,2016
2557,572,2010
2558,26,2006
2559,42,2017
2559,607,2013
2559,328,2017
2559,132,2019
2559,378,2013
2559,513,2011
2560,558,2011
2561,360,1998
2561,261,1998
2561,17,2006
2561,136,2017
2561,821,1990
2562,672,2019
2562,587,2015
2563,123,2002
2563,590,1993
2563,588,2010
2564,555,2005
2564,718,2012
2564,581,2005
2564,130,2010
2564,215,2017
2564,806,2010
2565,421,2019
2566,787,1994
2567,425,2013
2567,13,2001
2568,147,2005
2568,157,2018
2568,304,2008
2568,454,2017
2568,774,2016
2568,763,2016
2569,524,2004
2569,238,2005
2569,827,2005
2569,49,2011
2570,456,2005
2571,198,2011
2571,540,2015
2571,444,2018
2571,277,2011
2571,609,2017
2571,678,2020
2572,60,2017
2572,100,2017
2572,144,2010
2573,452,2019
2573,130,2020
2573,590,2020
2573,575,2019
2573,313,2020
2574,510,2019
2574,471,2019
2575,438,1995
2575,247,2009
2576,293,2008
2576,706,2011
2576,618,2006
2577,394,2016
2577,16,2020
2577,480,2019
2577,267,2018
2578,473,2012
2578,202,2013
2578,29,2018
2578,308,2009
2578,281,2005
2579,342,2009
2579,622,2018
2579,482,2007
2579,775,2013
2579,486,2001
2580,610,2018
2580,661,2018
2581,748,2011
2581,710,2013
2581,724,2015
2582,576,2012
2582,451,2020
2582,57,2017
2582,48,2015
2583,206,2019
2583,738,2006
2584,473,2011
2584,649,1998
2584,739,2015
2585,551,2009
2585,779,2008
2585,274,2007
2585,334,2003
2585,229,2010
2585,527,2019
2586,715,2007
2586,407,2004
2586,365,1998
2586,308,2000
2587,43,2017
2587,491,2014
2587,829,2015
2587,693,2010
2587,143,1999
2588,500,2018
2589,714,2008
2589,224,2019
2589,665,2017
2589,514,2009
2589,5,2013
2590,783,2020
2590,75,2020
2590,88,2020
2590,176,2020
2590,184,2020
2590,248,2020
2591,698,2017
2591,322,2015
2591,467,1993
2591,624,2006
2591,235,1996
2592,833,2020
2592,430,2020
2592,154,2020
2592,335,2020
2592,433,2019
2593,607,2009
2593,433,2014
2593,353,2020
2593,806,2007
2594,296,2018
2594,425,2019
2595,389,2020
2595,206,2020
2595,294,2020
2595,831,2020
2595,454,2019
2595,430,2019
2596,700,2017
2596,456,2008
2596,322,2008
2596,338,2008
2596,567,2010
2596,377,2001
2597,169,2020
2597,565,2000
2597,457,2020
2598,253,2016
2598,826,2017
2598,62,2010
2598,547,2014
2598,617,2019
2599,144,2009
2599,810,2013
2599,225,2009
2599,512,2010
2599,361,2012
2599,83,2015
2600,474,2015
2600,66,2019
2600,145,2017
2601,270,2005
2602,400,2019
2602,354,2018
2602,48,2020
2603,386,2020
2603,658,2020
2603,365,2019
2603,661,2019
2604,71,2016
2604,219,2018
2605,623,2018
2605,815,2013
2605,412,2012
2605,816,2015
2606,214,2010
2607,492,2020
2607,139,2019
2608,217,2015
2608,717,2010
2608,328,2019
2609,343,2007
2609,486,1997
2609,97,1996
2609,23,2014
2609,622,1998
2609,113,2004
2610,698,2015
2611,221,2016
2611,2,2010
2611,735,2016
2612,338,2018
2612,394,2018
2613,322,2009
2613,426,2008
2613,602,2017
2613,262,2013
2613,321,2008
2613,35,2011
2614,47,2020
2614,679,2019
2614,317,2019
2615,414,2009
2615,524,2006
2615,444,2011
2616,54,2010
2616,632,2016
2616,778,2018
2616,28,2013
2616,596,2014
2617,551,2020
2618,347,2020
2618,346,2020
2618,78,2020
2618,401,2020
2618,643,2020
2618,421,2020
2619,637,2016
2619,346,2001
2619,462,2001
2619,647,2003
2620,267,2006
2620,226,2018
2620,91,2018
2621,47,2007
2621,407,2020
2621,224,2010
2621,114,2017
2621,60,2002
2622,129,2004
2622,635,2012
2623,304,2009
2623,288,2014
2623,803,2003
2623,76,2004
2624,289,2018
2624,656,2016
2624,198,2017
2624,106,2005
2624,702,2016
2625,560,2013
2625,392,1994
2625,775,2001
2625,809,2002
2626,799,2016
2626,605,2019
2627,3,2004
2627,733,2015
2627,781,2017
2627,341,2018
2627,572,1999
2628,317,2018
2628,374,2017
2628,231,2004
2628,215,2013
2628,434,2003
2629,90,2020
2629,315,2019
2629,468,2020
2629,80,2020
2630,233,2019
2631,344,2019
2631,829,2018
2631,88,2010
2631,451,2019
2631,293,2017
2631,807,2008
2632,266,2017
2632,802,2020
2632,594,2016
2632,735,2010
2632,702,2010
2632,488,2008
2633,549,2010
2633,641,2007
2634,792,2014
2634,69,2017
2634,807,2011
2635,321,2019
2635,413,2018
2635,177,2019
2636,471,2017
2636,189,2011
2636,250,2013
2636,479,2017
2637,190,2019
2637,521,2017
2637,626,2018
2637,827,2019
2637,28,2019
2638,781,2020
2638,271,2013
2638,790,2018
2639,775,2019
2639,551,2014
2639,398,2005
2639,388,2012
2639,70,2012
2640,183,2002
2640,620,1999
2640,465,2010
2640,391,2017
2640,176,2019
2641,251,2016
2642,473,2020
2642,766,2020
2643,179,2020
2643,87,2020
2643,200,2019
2643,786,2020
2643,37,2018
2643,94,2018
2644,368,2008
2644,39,2015
2644,243,1999
2644,569,2004
2645,776,2008
2645,140,1995
2645,18,2017
2646,157,2006
2647,674,2010
2647,160,2009
2647,315,2019
2648,234,2020
2648,710,2018
2648,629,2020
2648,596,2019
2648,819,2018
2648,501,2019
2649,383,2016
2649,152,2017
2650,426,2005
2650,63,2014
2650,157,2014
2650,821,2017
2650,458,2017
2650,272,2014
2651,84,2015
2652,648,2012
2652,41,2016
2652,576,2014
2652,416,2020
2652,480,2018
2652,429,2016
2653,673,2018
2653,669,2018
2653,600,2008
2653,233,2001
2654,67,2013
2654,473,2002
2654,602,2020
2654,609,2007
2654,52,2001
2654,786,2011
2655,103,1990
2655,468,1998
2655,568,2006
2655,819,2011
2655,528,2012
2655,184,2000
2656,310,2014
2656,638,2011
2656,554,2006
2656,327,2017
2657,441,2004
2657,181,2007
2657,356,2016
2657,555,2008
2658,11,2013
2658,515,2016
2659,101,2019
2659,339,2016
2659,59,2018
2659,647,2016
2660,668,2000
2660,565,2004
2660,326,2002
2660,704,2013
2661,708,2019
2661,450,2015
2662,762,2016
2662,403,2015
2662,445,2018
2662,264,2018
2662,77,2020
2663,21,2018
2663,449,2010
2664,376,2011
2664,682,2006
2664,669,2007
2664,126,2017
2664,815,2005
2664,566,2018
2665,98,2009
2665,663,2008
2665,630,1996
2665,426,2011
2665,468,2001
2665,793,2017
2666,3,2016
2666,28,2017
2666,670,2020
2666,545,2020
2666,24,2020
2666,526,2017
2667,699,2002
2668,378,2005
2668,383,2020
2668,41,2000
2668,657,2009
2669,752,2019
2669,203,2018
2669,798,2020
2669,692,2018
2669,524,2018
2670,638,2008
2670,212,2010
2670,577,2015
2670,795,2007
2671,7,1996
2671,373,1992
2671,6,2011
2671,691,1996
2672,670,2008
2672,81,2006
2672,131,2018
2672,303,2017
2672,317,2005
2672,608,2016
2673,823,2020
2673,195,2018
2673,743,2020
2673,737,2017
2673,55,2018
2673,707,2020
2674,530,2005
2674,443,2010
2674,429,2012
2674,421,2009
2674,832,1998
2675,222,2015
2675,817,2013
2675,510,2018
2675,243,2016
2675,647,2009
2676,796,2020
2676,46,2020
2676,779,2020
2677,649,2020
2678,128,2018
2678,776,2015
2678,586,2019
2678,146,2015
2679,466,2012
2679,331,2012
2679,753,2008
2679,129,2003
2679,302,2002
2679,82,2007
2680,242,2018
2680,799,2019
2680,29,2019
2680,553,2020
2680,654,2019
2680,147,2018
2681,201,2008
2682,578,2020
2682,488,2009
2682,601,2020
2682,548,2020
2682,819,2020
2682,538,2020
2683,555,2012
2683,219,2007
2683,94,1999
2683,547,1997
2683,493,2010
2684,588,2010
2684,185,2012
2684,468,2018
2685,485,2020
2685,134,2012
2686,49,2012
2686,824,2017
2686,283,2007
2686,380,2016
2686,4,2019
2686,99,2015
2687,439,2016
2688,637,2008
2688,442,2004
2688,287,2020
2688,456,2011
2688,178,2013
2688,433,2013
2689,673,2016
2689,314,2020
2689,755,2017
2689,193,2016
2689,319,2018
2689,473,2016
2690,471,1999
2690,529,1997
2691,48,2014
2691,2,2013
2691,521,2009
2691,713,2018
2691,400,2016
2692,164,2020
2692,470,2019
2692,364,2020
2693,61,2011
2693,162,2015
2693,51,2015
2693,408,2018
2694,519,2018
2695,346,2015
2695,362,2018
2695,120,2015
2695,480,2016
2696,428,2020
2696,445,2019
2696,391,2019
2696,247,2020
2696,79,2020
2696,47,2019
2697,175,2019
2697,487,2020
2698,343,2014
2698,789,2020
2698,372,2012
2698,701,2020
2698,837,2010
2699,94,2020
2700,407,2013
2700,360,2009
2700,148,2019
2701,769,2008
2701,42,2019
2701,314,2018
2701,63,2013
2701,569,2018
2701,535,2010
2702,697,2014
2702,308,2009
2702,198,2002
2702,565,2007
2703,646,2011
2703,343,1998
2703,483,2006
2703,569,2010
2703,292,2000
2703,597,2010
2704,125,2017
2704,380,1998
2704,398,1994
2705,104,2016
2705,695,2020
2705,633,2018
2706,527,2020
2706,566,2020
2706,254,2020
2706,342,2020
2706,350,2020
2707,295,2008
2708,158,2012
2709,638,1995
2709,531,2009
2709,274,2007
2709,168,2010
2710,175,2013
2710,644,2012
2710,490,2019
2711,330,2017
2712,814,2020
2712,416,2020
2712,808,2019
2712,680,2019
2712,675,2020
2712,347,2019
2713,203,2005
2713,778,2002
2713,570,2004
2713,802,2007
2714,564,2020
2714,632,2020
2715,356,2015
2715,531,2020
2715,430,2016
2715,403,2018
2716,584,2010
2716,353,2015
2716,428,2017
2716,407,2015
2716,580,2011
2716,832,2012
2717,420,2020
2717,256,2012
2717,792,2018
2718,237,2016
2718,769,2009
2719,771,2007
2719,119,2005
2719,418,2015
2719,547,2003
2720,64,2017
2720,657,2017
2720,108,2017
2720,416,2018
2721,44,2009
2721,611,2016
2721,621,2019
2722,749,1997
2722,280,2013
2722,712,2005
2722,815,2016
2722,825,2019
2723,640,2012
2723,391,2018
2723,829,2012
2723,325,2017
2723,26,2014
2724,116,2017
2724,342,2015
2724,373,2011
2725,679,2008
2725,754,2018
2725,326,2007
2725,407,2000
2726,747,2010
2726,1,2016
2727,712,2018
2727,117,2011
2727,674,2019
2727,517,2012
2727,513,2012
2727,637,2007
2728,778,2008
2728,443,2010
2728,376,2017
2729,504,2003
2729,109,2014
2730,31,1993
2730,758,2005
2730,188,1993
2730,524,2004
2730,63,2019
2731,205,1991
2731,385,1997
2731,650,2013
2731,594,1995
2731,342,2001
2732,537,2009
2732,520,2012
2732,227,2019
2732,668,2018
2733,316,2015
2733,42,2012
2733,245,2020
2733,719,2013
2733,332,2000
2734,82,2013
2734,351,2019
2734,112,2003
2734,137,1996
2735,220,2018
2736,805,2002
2736,692,1997
2736,752,2004
2737,276,2010
2737,70,1994
2737,150,2009
2737,36,2018
2738,591,2020
2738,51,2020
2738,807,2020
2738,339,2020
2738,458,2020
2738,100,2020
2739,582,2019
2739,400,2019
2739,838,2019
2739,701,2020
2739,43,2019
2740,287,2016
2740,476,2009
2740,485,2009
2740,810,2010
2740,640,2002
2740,667,2006
2741,703,2015
2741,555,2018
2741,270,2020
2741,268,2018
2741,251,2018
2742,213,2019
2743,44,2012
2743,494,2007
2744,244,2008
2744,289,2008
2744,473,2018
2744,4,2003
2744,523,2012
2744,347,2020
2745,68,2014
2745,505,2014
2746,335,2020
2746,2,2020
2747,824,2007
2747,109,2010
2747,510,2002
2747,7,1994
2747,692,2015
2748,560,2020
2748,797,2020
2748,629,2020
2749,774,2013
2750,680,2018
2750,24,2015
2750,514,2015
2751,383,2007
2751,333,2007
2751,772,2005
2751,95,2000
2752,104,2004
2752,2,2020
2752,468,2000
2752,477,2020
2752,361,2020
2753,729,1994
2753,582,2004
2753,341,2019
2753,411,2005
2753,740,2003
2754,326,2019
2754,703,2019
2754,803,2018
2754,128,2018
2754,427,2018
2755,286,2018
2755,162,2013
2755,240,2017
2755,279,1995
2755,243,2013
2756,722,2011
2756,147,2014
2756,652,2019
2757,267,2015
2757,99,2019
2757,603,2011
2757,789,2017
2757,206,2017
2757,576,2014
2758,446,2019
2758,551,2018
2758,757,2019
2758,508,2017
2758,205,2017
2758,122,2019
2759,582,2020
2759,766,2020
2759,697,2020
2760,815,2020
2760,427,2019
2761,112,2018
2761,137,2018
2761,336,2020
2762,326,2019
2762,768,2019
2762,496,2020
2762,170,2020
2762,328,2020
2762,798,2019
2763,837,2015
2763,441,2018
2764,204,1994
2764,185,2006
2765,541,2011
2765,661,2011
2765,404,1996
2766,782,2017
2766,503,2019
2766,814,2019
2767,72,2015
2767,717,2014
2767,384,1997
2767,209,2007
2767,669,2003
2767,34,1995
2768,301,2008
2768,336,2018
2768,641,2018
2769,157,2000
2770,520,2020
2770,14,2020
2770,290,2020
2770,168,2020
2770,26,2020
2771,244,2006
2772,157,1999
2772,151,2013
2773,498,2009
2774,73,2013
2775,125,2018
2775,186,2017
2775,698,2013
2775,718,2018
2776,29,2015
2777,809,2007
2777,718,2016
2778,750,2019
2778,793,2019
2779,516,2020
2780,205,2019
2780,298,2014
2780,377,2001
2780,311,2011
2780,6,2002
2781,11,1997
2781,578,2009
2782,793,2017
2782,484,2011
2783,52,2018
2783,126,2015
2783,577,2017
2783,373,2013
2783,744,2012
2783,480,2020
2784,672,2008
2784,625,2011
2785,198,2014
2785,719,2016
2785,6,2020
2785,181,2008
2785,387,2015
2785,277,2011
2786,183,2020
2786,779,2020
2787,41,2005
2788,725,2002
2788,106,2020
2789,672,2008
2790,456,2020
2790,2,2020
2790,285,2020
2790,91,2020
2791,520,1993
2791,244,2008
2791,319,1996
2791,272,2010
2792,662,2012
2792,634,2014
2793,395,2017
2793,187,2017
2794,172,2015
2795,13,2017
2796,419,2015
2796,26,2020
2796,308,2013
2796,131,2019
2796,93,2016
2796,415,2020
2797,829,2016
2797,519,1998
2797,765,2014
2798,706,2018
2798,354,2017
2798,528,2017
2798,672,2020
2798,317,2019
2799,669,2014
2799,543,2019
2799,341,2011
2799,402,2018
2800,664,2007
2801,38,2019
2801,473,1999
2801,405,1993
2801,85,2004
2801,293,2010
2802,523,2007
2803,233,2015
2803,706,2016
2804,722,2016
2804,723,2015
2804,611,2016
2804,2,2019
2804,32,2015
2804,66,2017
2805,185,2014
2805,443,2005
2806,205,2019
2806,120,2019
2807,561,2019
2807,229,2012
2807,61,2015
2808,95,2005
2808,273,2002
2808,743,2011
2808,647,2014
2808,154,2006
2809,815,2013
2809,113,2020
2809,408,2005
2809,257,2019
2810,261,2000
2810,800,2016
2811,67,2007
2811,479,2016
2812,504,2014
2812,192,2019
2812,730,2019
2812,830,2020
2812,805,2014
2813,39,2002
2814,463,2013
2814,400,2012
2815,444,2014
2815,333,2015
2815,153,2000
2816,678,2020
2817,119,2000
2817,518,1996
